Rk,Player,xG/90,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls,Ast,G+A,G-PK,PK,PKatt,PKm,xG/90,npxG,xAG,xG+xAG,xA,npxG+xAG,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Pos
421,Roberto Férnandez,0.2,2024-2025,22,es ESP,Espanyol,es La Liga,19,1497,16.6,18,1,0,0.4,0,0.4,0.4,0,0,0,0.2,0.2,0,0.3,0,0.3,0.1,0.1,0,0.17,1.3,0.29,0.67,0.5,42.9,14,0,FW
422,Xavi Simons,0.2,2024-2025,21,nl NED,RB Leipzig,de Bundesliga,25,2150,23.9,25,0,0,0.4,0.3,0.7,0.4,0,0,0,0.2,0.2,0.3,0.5,0.3,0.5,0.2,0.2,0,0.1,2.1,0.2,0.43,1,46,19.4,0.2,MF
423,Julio Enciso,0.2,2024-2025,20,py PAR,2 Teams,eng Premier League,25,1163,12.9,14,11,7,0.2,0.2,0.4,0.2,0,0,0,0.2,0.2,0.1,0.3,0.1,0.3,-0.1,-0.1,0.1,0.05,4,0.04,0.09,1.7,42.3,22.3,0.2,"MF,FW"
424,Iker Losada,0.2,2024-2025,22,es ESP,2 Teams,es La Liga,22,694,7.7,7,15,16,0.1,0,0.1,0.1,0,0,0,0.2,0.2,0.1,0.3,0.1,0.3,-0.1,-0.1,-0.1,0.2,1,0.13,0.33,0.4,37.5,15.9,0,"FW,MF"
425,Tanguy Coulibaly,0.2,2024-2025,23,fr FRA,Montpellier,fr Ligue 1,25,1485,16.5,17,8,2,0.2,0,0.2,0.2,0,0,0,0.2,0.2,0.1,0.3,0.1,0.3,0,0,-0.1,0.12,1.8,0.1,0.23,0.8,43.3,15.4,0,"FW,MF"
426,Tijjani Noslin,0.2,2024-2025,25,nl NED,Lazio,it Serie A,30,861,9.6,8,22,7,0.2,0.2,0.4,0.2,0,0,0,0.2,0.2,0.2,0.4,0.1,0.4,0,0,0,0.11,2,0.11,0.33,0.6,31.6,12.6,0,"FW,MF"
427,Bertu? Y?ld?r?m,0.2,2024-2025,22,tr TUR,Getafe,es La Liga,22,1083,12,14,8,12,0.1,0,0.1,0.1,0,0,0,0.2,0.2,0.1,0.3,0,0.3,-0.1,-0.1,-0.1,0.13,1.6,0.05,0.14,0.6,36.8,11.4,0,FW
428,Gustav Isaksen,0.2,2024-2025,23,dk DEN,Lazio,it Serie A,37,2210,24.6,29,8,0,0.2,0.1,0.2,0.2,0,0,0,0.2,0.2,0.1,0.3,0.1,0.3,0,0,0,0.1,2.2,0.07,0.17,1,44.4,18.9,0,FW
429,Edon Zhegrova,0.2,2024-2025,25,xk KVX,Lille,fr Ligue 1,12,978,10.9,12,0,0,0.4,0.1,0.5,0.4,0,0,0,0.2,0.2,0.2,0.4,0.2,0.4,0.2,0.2,-0.1,0.1,2.1,0.17,0.44,0.8,39.1,22.2,0.2,"FW,MF"
430,Nicolás González,0.2,2024-2025,26,ar ARG,Juventus,it Serie A,26,1750,19.4,23,3,1,0.2,0.1,0.3,0.2,0,0,0,0.2,0.2,0.1,0.3,0.1,0.3,-0.1,-0.1,0,0.09,2.3,0.07,0.14,1.1,46.7,15.7,0,"FW,MF"
431,Yann Gboho,0.2,2024-2025,23,fr FRA,Toulouse,fr Ligue 1,31,2333,25.9,27,4,0,0.2,0.2,0.3,0.2,0,0,0,0.2,0.2,0.1,0.3,0.2,0.3,0,0,0,0.11,1.9,0.1,0.19,1,52,15.8,0,"MF,FW"
432,Angel Gomes,0.2,2024-2025,23,eng ENG,Lille,fr Ligue 1,14,736,8.2,10,4,10,0.1,0.1,0.2,0.1,0,0.1,0.1,0.2,0.1,0.3,0.5,0.2,0.4,-0.1,0,-0.1,0.11,1,0.13,0.5,0.2,25,21.8,0.2,MF
433,Carlos Alcaraz,0.2,2024-2025,21,ar ARG,2 Teams,eng Premier League,16,774,8.6,7,9,0,0.2,0.3,0.6,0.2,0,0,0,0.2,0.2,0.2,0.4,0.1,0.4,0,0,0.1,0.07,3.1,0.07,0.17,1.4,44.4,19.9,0.1,MF
434,Ritsu Doan,0.2,2024-2025,26,jp JPN,Freiburg,de Bundesliga,34,2862,31.8,33,1,0,0.3,0.2,0.5,0.3,0,0,0,0.2,0.2,0.1,0.3,0.2,0.3,0.1,0.1,0.1,0.12,1.9,0.16,0.48,0.7,34.4,16.7,0,"FW,MF"
435,Brais Méndez,0.2,2024-2025,27,es ESP,Real Sociedad,es La Liga,27,1531,17,19,8,5,0.2,0.1,0.3,0.2,0,0,0,0.2,0.2,0.1,0.3,0.1,0.3,0,0,0,0.13,1.6,0.11,0.33,0.5,32.1,18,0.2,MF
436,Sirlord Conteh,0.2,2024-2025,28,de GER,Heidenheim,de Bundesliga,29,892,9.9,4,25,4,0.1,0.1,0.2,0.1,0,0,0,0.2,0.2,0.3,0.5,0.1,0.5,-0.1,-0.1,-0.2,0.16,1.3,0.08,0.2,0.5,38.5,15,0,"FW,MF"
437,Randy Nteka,0.2,2024-2025,26,ao ANG,Rayo Vallecano,es La Liga,24,1129,12.5,16,8,9,0.2,0,0.2,0.2,0,0,0,0.2,0.2,0,0.2,0,0.2,0,0,0,0.16,1.3,0.19,0.38,0.6,50,13.6,0,FW
438,Bazoumana Touré,0.2,2024-2025,18,ci CIV,Hoffenheim,de Bundesliga,13,609,6.8,7,6,1,0,0.4,0.4,0,0,0,0,0.2,0.2,0.3,0.5,0.3,0.5,-0.2,-0.2,0.2,0.07,2.8,0,0,0.7,26.3,17.6,0,"FW,MF"
439,Giovanni Fabbian,0.2,2024-2025,21,it ITA,Bologna,it Serie A,30,1023,11.4,9,21,8,0.3,0.1,0.4,0.3,0,0,0,0.2,0.2,0.1,0.3,0,0.3,0.1,0.1,0,0.11,1.8,0.14,0.6,0.4,23.8,11.8,0,MF
440,Nicolò Zaniolo,0.2,2024-2025,25,it ITA,2 Teams,it Serie A,23,699,7.8,4,19,8,0.3,0.3,0.5,0.3,0,0,0,0.2,0.2,0.1,0.3,0.1,0.3,0.1,0.1,0.2,0.08,2.6,0.1,0.25,1,40,17.5,0.1,FW
441,Corentin Tolisso,0.2,2024-2025,29,fr FRA,Lyon,fr Ligue 1,32,2329,25.9,27,5,1,0.3,0.2,0.4,0.3,0,0,0,0.2,0.2,0.2,0.4,0.2,0.4,0.1,0.1,0,0.1,2,0.14,0.39,0.7,35.3,16.4,0,MF
442,Angelo Fulgini,0.2,2024-2025,27,fr FRA,Lens,fr Ligue 1,23,1045,11.6,11,12,6,0.1,0.1,0.2,0.1,0,0,0,0.2,0.2,0.3,0.5,0.3,0.5,-0.1,-0.1,-0.2,0.09,2.2,0.04,0.11,0.8,34.6,17.9,0.2,"MF,FW"
443,Nathan Tella,0.2,2024-2025,25,ng NGA,Leverkusen,de Bundesliga,27,1359,15.1,17,10,3,0.1,0.3,0.4,0.1,0,0,0,0.2,0.2,0.1,0.3,0.1,0.3,-0.1,-0.1,0.2,0.11,1.9,0.07,0.2,0.7,35.7,15.5,0,"MF,FW"
444,Adrien Thomasson,0.2,2024-2025,30,fr FRA,Lens,fr Ligue 1,33,2615,29.1,31,2,0,0.1,0.2,0.3,0.1,0,0,0,0.2,0.2,0.2,0.4,0.2,0.4,-0.1,-0.1,0,0.15,1.4,0.07,0.27,0.4,26.8,14.3,0,MF
445,Osame Sahraoui,0.2,2024-2025,23,ma MAR,Lille,fr Ligue 1,30,1293,14.4,10,20,1,0.2,0.2,0.4,0.2,0,0,0,0.2,0.2,0.2,0.5,0.3,0.5,0,0,0,0.13,1.6,0.13,0.38,0.6,34.8,15.6,0,"FW,MF"
446,Mouctar Diakhaby,0.2,2024-2025,27,gn GUI,Valencia,es La Liga,13,653,7.3,7,6,5,0.3,0,0.3,0.3,0,0,0,0.2,0.2,0,0.2,0,0.2,0.1,0.1,0,0.13,1.5,0.18,0.5,0.6,36.4,9,0,DF
447,Gaëtan Perrin,0.2,2024-2025,28,fr FRA,Auxerre,fr Ligue 1,34,2691,29.9,31,3,0,0.3,0.4,0.7,0.3,0,0,0,0.2,0.2,0.3,0.5,0.2,0.5,0.1,0.1,0.1,0.1,2,0.17,0.38,0.9,44.1,19.2,0.2,"MF,FW"
448,Hakan Çalhano?lu,0.2,2024-2025,30,tr TUR,Inter,it Serie A,29,1947,21.6,26,3,1,0.2,0.3,0.5,0.1,0.1,0.2,0,0.2,0.1,0.3,0.5,0.3,0.3,0,0,0,0.03,1.9,0.05,0.17,0.6,28.6,27.2,0.3,MF
449,Adama Traoré,0.2,2024-2025,28,es ESP,Fulham,eng Premier League,36,1772,19.7,18,18,1,0.1,0.4,0.5,0.1,0,0,0,0.2,0.2,0.2,0.5,0.2,0.5,-0.1,-0.1,0.1,0.1,2,0.05,0.17,0.6,30.8,14.2,0,"FW,MF"
450,Marcos André,0.2,2024-2025,27,br BRA,Valladolid,es La Liga,22,1188,13.2,14,8,13,0.1,0.2,0.2,0.1,0,0,0,0.2,0.2,0.1,0.3,0,0.3,-0.1,-0.1,0.1,0.12,1.7,0.05,0.5,0.2,9.1,14,0,FW
451,Fabián Ruiz Peña,0.2,2024-2025,28,es ESP,Paris S-G,fr Ligue 1,30,1923,21.4,21,9,2,0.2,0.2,0.4,0.2,0,0,0,0.2,0.2,0.2,0.4,0.2,0.4,0,0,0,0.1,2,0.09,0.33,0.6,27.9,18.7,0,MF
452,Morgan Gibbs-White,0.2,2024-2025,24,eng ENG,Nott'ham Forest,eng Premier League,34,2803,31.1,34,0,0,0.2,0.3,0.5,0.2,0,0,0,0.2,0.2,0.2,0.4,0.2,0.4,0,0,0.1,0.1,2,0.11,0.33,0.7,34.4,17.4,0.1,MF
453,Himad Abdelli,0.2,2024-2025,24,dz ALG,Angers,fr Ligue 1,32,2842,31.6,32,0,0,0.2,0,0.2,0.1,0.1,0.1,0,0.2,0.1,0.1,0.3,0.1,0.2,0,0,-0.1,0.09,1.1,0.09,0.38,0.3,22.9,22.6,0,"MF,FW"
454,Nathan N'Goumou,0.2,2024-2025,24,cm CMR,Gladbach,de Bundesliga,19,828,9.2,9,10,1,0.2,0.1,0.3,0.2,0,0,0,0.2,0.2,0.1,0.3,0.1,0.3,0,0,0,0.08,2.6,0.08,0.15,1.4,54.2,15.4,0,FW
455,Reiss Nelson,0.2,2024-2025,24,eng ENG,2 Teams,eng Premier League,12,490,5.4,5,7,1,0.2,0.2,0.4,0.2,0,0,0,0.2,0.2,0.2,0.4,0.2,0.4,0,0,0,0.09,2.2,0.08,0.17,1.1,50,15.4,0,FW
456,Ezequiel Ávila,0.2,2024-2025,30,ar ARG,Betis,es La Liga,19,677,7.5,6,13,5,0.3,0,0.3,0.3,0,0,0,0.2,0.2,0.1,0.3,0.1,0.3,0.1,0.1,-0.1,0.08,2.7,0.1,0.2,1.3,50,17.9,0,FW
457,Simon Adingra,0.2,2024-2025,22,ci CIV,Brighton,eng Premier League,29,1097,12.2,12,17,6,0.2,0.2,0.3,0.2,0,0,0,0.2,0.2,0.2,0.4,0.2,0.4,0,0,0,0.07,2.7,0.06,0.25,0.7,24.2,17,0,"FW,MF"
458,Yankuba Minteh,0.2,2024-2025,20,gm GAM,Brighton,eng Premier League,32,1838,20.4,20,12,1,0.3,0.2,0.5,0.3,0,0,0,0.2,0.2,0.2,0.4,0.2,0.4,0.1,0.1,0,0.12,1.7,0.18,0.38,0.8,47.1,13.8,0,"FW,MF"
459,Lucas Paquetá,0.2,2024-2025,26,br BRA,West Ham,eng Premier League,33,2380,26.4,27,6,1,0.2,0,0.2,0.1,0.1,0.1,0,0.2,0.1,0.1,0.3,0.1,0.3,0,-0.1,-0.1,0.1,1.5,0.05,0.67,0.1,7.7,19.5,0.2,"MF,FW"
460,Alexis Claude-Maurice,0.2,2024-2025,26,fr FRA,Augsburg,de Bundesliga,28,2109,23.4,25,3,3,0.4,0.1,0.5,0.4,0,0,0,0.2,0.2,0.1,0.3,0.1,0.3,0.2,0.2,0,0.08,2.5,0.15,0.41,0.9,37.3,20.5,0,"MF,FW"
461,Moses Simon,0.2,2024-2025,29,ng NGA,Nantes,fr Ligue 1,32,2609,29,31,1,0,0.3,0.3,0.6,0.1,0.1,0.1,0,0.2,0.1,0.2,0.4,0.2,0.3,0.1,0,0.1,0.07,1.4,0.1,0.31,0.4,32.5,19.6,0.1,"FW,MF"
462,Nadiem Amiri,0.2,2024-2025,27,de GER,Mainz 05,de Bundesliga,30,2473,27.5,30,0,0,0.3,0.2,0.4,0.2,0.1,0.1,0,0.2,0.1,0.2,0.4,0.3,0.4,0.1,0,-0.1,0.07,2.2,0.08,0.21,0.9,40,24.7,0.4,MF
463,Emile Smith Rowe,0.2,2024-2025,24,eng ENG,Fulham,eng Premier League,34,2043,22.7,25,9,0,0.3,0.1,0.4,0.3,0,0,0,0.2,0.2,0.1,0.3,0.1,0.3,0.1,0.1,0.1,0.12,1.6,0.16,0.55,0.5,29.7,16,0,MF
464,Jacopo Fazzini,0.2,2024-2025,21,it ITA,Empoli,it Serie A,20,1383,15.4,16,4,2,0.3,0.1,0.3,0.3,0,0,0,0.2,0.2,0,0.2,0,0.2,0.1,0.1,0,0.11,1.8,0.15,0.44,0.6,33.3,17.2,0.1,MF
465,Niccolò Pisilli,0.2,2024-2025,19,it ITA,Roma,it Serie A,28,1227,13.6,11,17,9,0.1,0.1,0.2,0.1,0,0,0,0.2,0.2,0,0.2,0.1,0.2,-0.1,-0.1,0,0.1,2,0.07,0.29,0.5,25.9,18.1,0,MF
466,Jeremie Boga,0.2,2024-2025,27,ci CIV,Nice,fr Ligue 1,21,1054,11.7,12,9,3,0.1,0.2,0.3,0.1,0,0,0,0.2,0.2,0.2,0.4,0.3,0.4,-0.1,-0.1,-0.1,0.08,2.6,0.03,0.06,1.4,53.3,17,0.2,"MF,FW"
467,Antonio Sanabria,0.2,2024-2025,28,py PAR,Torino,it Serie A,26,1318,14.6,16,10,10,0.1,0.1,0.2,0.1,0,0.1,0.1,0.2,0.1,0,0.2,0,0.2,-0.1,0,0,0.12,1.2,0.11,0.5,0.3,22.2,15.1,0,FW
468,Andy Delort,0.2,2024-2025,32,dz ALG,Montpellier,fr Ligue 1,9,607,6.7,8,1,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,0.1,0.3,-0.2,-0.2,-0.1,0.08,2.5,0,0,0.9,35.3,15.7,0,FW
469,Jordan Ayew,0.2,2024-2025,32,gh GHA,2 Teams,eng Premier League,31,1659,18.4,19,12,6,0.3,0,0.3,0.2,0.1,0.1,0,0.2,0.2,0.1,0.3,0.1,0.2,0.1,0.1,-0.1,0.09,1.7,0.13,0.5,0.4,25,18.4,0.2,"FW,MF"
470,Isaac Palazón Camacho,0.2,2024-2025,29,es ESP,Rayo Vallecano,es La Liga,35,2162,24,25,10,0,0.2,0.2,0.3,0.2,0,0,0,0.2,0.2,0.2,0.4,0.2,0.4,0,0,0,0.08,2.5,0.07,0.22,0.7,29.5,22.3,0,"MF,FW"
471,Ludovic Blas,0.2,2024-2025,26,fr FRA,Rennes,fr Ligue 1,29,2293,25.5,26,3,0,0.2,0.3,0.5,0.2,0,0,0,0.2,0.2,0.2,0.4,0.2,0.4,0,0,0.1,0.09,2.2,0.11,0.23,1,45.6,17.7,0.1,"MF,FW"
472,Jeong Woo-yeong,0.2,2024-2025,24,kr KOR,Union Berlin,de Bundesliga,23,1263,14,17,6,0,0.2,0.1,0.4,0.2,0,0,0,0.2,0.2,0.1,0.3,0.1,0.3,0,0,0,0.11,1.8,0.12,0.5,0.4,24,18.5,0.1,"MF,FW"
473,Peque,0.2,2024-2025,21,es ESP,Sevilla,es La Liga,26,1134,12.6,14,12,11,0.1,0.1,0.2,0.1,0,0,0,0.2,0.2,0.1,0.3,0.1,0.3,-0.1,-0.1,0,0.13,1.5,0.05,0.25,0.3,21.1,15.7,0,"MF,FW"
474,Hákon Arnar Haraldsson,0.2,2024-2025,21,is ISL,Lille,fr Ligue 1,25,1755,19.5,21,4,1,0.3,0.2,0.4,0.3,0,0,0,0.2,0.2,0.1,0.3,0.2,0.3,0.1,0.1,0,0.11,1.8,0.14,0.38,0.7,37.1,17.1,0.1,"MF,FW"
475,Dani Carvajal,0.2,2024-2025,32,es ESP,Real Madrid,es La Liga,8,609,6.8,7,1,0,0.1,0,0.1,0.1,0,0,0,0.2,0.2,0,0.2,0,0.2,0,0,0,0.44,0.4,0.33,1,0.1,33.3,3.4,0,DF
476,Hernani,0.2,2024-2025,30,br BRA,Parma,it Serie A,25,1327,14.7,15,10,2,0.2,0.2,0.4,0,0.2,0.2,0,0.2,0,0.1,0.3,0.1,0.1,0,0,0.1,0.03,1.2,0,0,0.2,17.6,33.1,0.5,MF
477,Marius Bülter,0.2,2024-2025,31,de GER,Hoffenheim,de Bundesliga,25,1729,19.2,22,3,0,0.4,0.1,0.5,0.4,0,0,0,0.2,0.2,0.2,0.4,0.2,0.4,0.2,0.2,-0.1,0.1,1.9,0.19,0.47,0.8,40.5,16.2,0,"FW,DF"
478,Jordan Teze,0.2,2024-2025,24,nl NED,Monaco,fr Ligue 1,16,569,6.3,8,8,3,0.2,0,0.2,0.2,0,0,0,0.2,0.2,0.2,0.4,0.3,0.4,0,0,-0.2,0.24,0.8,0.2,0.5,0.3,40,13.8,0,DF
479,Pablo Rosario,0.2,2024-2025,27,do DOM,Nice,fr Ligue 1,29,1775,19.7,21,8,0,0.2,0.1,0.2,0.1,0.1,0.1,0,0.2,0.2,0,0.2,0,0.2,0,0,0,0.19,0.8,0.13,0.29,0.4,43.8,16.1,0,"MF,DF"
480,Lee Kang-in,0.2,2024-2025,23,kr KOR,Paris S-G,fr Ligue 1,30,1663,18.5,19,11,2,0.3,0.3,0.6,0.3,0,0,0,0.2,0.2,0.3,0.5,0.3,0.5,0.1,0.1,0,0.09,2.2,0.15,0.43,0.8,34.1,19,0.1,"FW,MF"
481,Morgan Rogers,0.2,2024-2025,22,eng ENG,Aston Villa,eng Premier League,37,3114,34.6,37,0,0,0.2,0.3,0.5,0.2,0,0,0,0.2,0.2,0.2,0.4,0.2,0.4,0,0,0.1,0.12,1.6,0.15,0.4,0.6,36.4,15.9,0,"FW,MF"
482,Portu,0.2,2024-2025,32,es ESP,Girona,es La Liga,27,779,8.7,6,21,3,0.1,0.2,0.3,0.1,0,0,0,0.2,0.2,0.2,0.4,0.2,0.4,-0.1,-0.1,0,0.21,0.9,0.13,0.33,0.3,37.5,16.6,0,"FW,MF"
483,Ernest Nuamah,0.2,2024-2025,20,gh GHA,Lyon,fr Ligue 1,23,1052,11.7,13,10,1,0.3,0.1,0.3,0.3,0,0,0,0.2,0.2,0.1,0.3,0.1,0.3,0.1,0.1,0,0.08,2.4,0.11,0.23,1.1,46.4,17.3,0,"FW,MF"
484,Mathias Pereira Lage,0.2,2024-2025,27,pt POR,Brest,fr Ligue 1,29,1571,17.5,18,11,5,0.1,0.4,0.5,0.1,0,0,0,0.2,0.2,0.2,0.4,0.2,0.4,-0.1,-0.1,0.2,0.09,2.1,0.06,0.13,0.9,41.7,17.2,0.2,"FW,MF"
485,Patrick Wimmer,0.2,2024-2025,23,at AUT,Wolfsburg,de Bundesliga,29,1770,19.7,22,7,0,0.2,0.2,0.4,0.2,0,0,0,0.2,0.2,0.1,0.3,0.2,0.3,0,0,0.1,0.09,2.1,0.07,0.3,0.5,24.4,17.7,0.1,"MF,FW"
486,Nico Williams,0.2,2024-2025,22,es ESP,Athletic Club,es La Liga,29,1996,22.2,22,7,0,0.2,0.2,0.5,0.2,0,0,0,0.2,0.2,0.2,0.3,0.2,0.3,0,0,0.1,0.08,2.4,0.09,0.26,0.9,35.2,17.6,0,FW
487,Thiago Almada,0.2,2024-2025,23,ar ARG,Lyon,fr Ligue 1,16,951,10.6,9,7,1,0.1,0.4,0.5,0.1,0,0,0,0.2,0.2,0.3,0.4,0.2,0.4,-0.1,-0.1,0.1,0.09,2.2,0.04,0.2,0.5,21.7,20.5,0.1,"MF,FW"
488,Timothy Weah,0.2,2024-2025,24,us USA,Juventus,it Serie A,30,1638,18.2,18,12,2,0.3,0.1,0.4,0.3,0,0,0,0.2,0.2,0.1,0.3,0.1,0.3,0.1,0.1,0,0.16,1.2,0.24,0.56,0.5,42.9,20.3,0,"DF,FW"
489,David Neres,0.2,2024-2025,27,br BRA,Napoli,it Serie A,28,1283,14.3,13,15,1,0.1,0.3,0.4,0.1,0,0,0,0.2,0.2,0.2,0.4,0.2,0.4,0,0,0,0.09,2,0.07,0.29,0.5,24.1,18.1,0,FW
490,Leon Goretzka,0.2,2024-2025,29,de GER,Bayern Munich,de Bundesliga,26,1325,14.7,13,13,5,0.3,0.1,0.3,0.3,0,0,0,0.2,0.2,0.1,0.3,0.2,0.3,0.1,0.1,0,0.09,2.2,0.13,0.36,0.7,34.4,20.2,0,"MF,DF"
491,Tanguy Ndombele,0.2,2024-2025,27,fr FRA,Nice,fr Ligue 1,18,1131,12.6,12,6,1,0.1,0.2,0.2,0.1,0,0,0,0.2,0.2,0.2,0.4,0.1,0.4,-0.1,-0.1,0,0.21,0.9,0.09,0.5,0.2,18.2,13.8,0,MF
492,Seko Fofana,0.2,2024-2025,29,ci CIV,Rennes,fr Ligue 1,16,844,9.4,9,7,1,0.1,0.1,0.2,0.1,0,0,0,0.2,0.2,0.1,0.3,0.1,0.3,-0.1,-0.1,0,0.07,2.6,0.04,0.17,0.6,25,21.2,0,MF
493,Paul Wanner,0.2,2024-2025,18,de GER,Heidenheim,de Bundesliga,29,1771,19.7,20,9,4,0.2,0.1,0.3,0.1,0.1,0.1,0,0.2,0.1,0.1,0.3,0.1,0.2,0,0,0,0.12,1.2,0.08,0.4,0.3,20.8,18.2,0.2,"MF,FW"
494,Kamory Doumbia,0.2,2024-2025,21,ml MLI,Brest,fr Ligue 1,30,1322,14.7,13,17,1,0.2,0.1,0.3,0.2,0,0,0,0.2,0.2,0.1,0.3,0.1,0.3,0,0,0.1,0.13,1.5,0.14,0.3,0.7,45.5,16.7,0.1,"MF,FW"
495,Rodrygo,0.2,2024-2025,23,br BRA,Real Madrid,es La Liga,30,1928,21.4,22,8,1,0.3,0.2,0.5,0.3,0,0,0,0.2,0.2,0.1,0.3,0.2,0.3,0.1,0.1,0.1,0.07,2.5,0.11,0.3,0.9,37,16.4,0.1,"FW,MF"
496,Crysencio Summerville,0.2,2024-2025,22,nl NED,West Ham,eng Premier League,19,786,8.7,7,12,1,0.1,0.1,0.2,0.1,0,0,0,0.2,0.2,0.2,0.4,0.2,0.4,-0.1,-0.1,-0.1,0.12,1.6,0.07,0.25,0.5,28.6,13.4,0,"FW,MF"
497,Martin Ødegaard,0.2,2024-2025,25,no NOR,Arsenal,eng Premier League,30,2325,25.8,26,4,0,0.1,0.3,0.4,0.1,0,0,0,0.2,0.2,0.2,0.4,0.3,0.4,-0.1,-0.1,0.1,0.08,1.9,0.04,0.13,0.6,31.3,19.2,0.1,MF
498,Julian Brandt,0.2,2024-2025,28,de GER,Dortmund,de Bundesliga,30,2303,25.6,28,2,0,0.2,0.4,0.6,0.2,0,0,0,0.2,0.2,0.3,0.5,0.3,0.5,0,0,0.1,0.11,1.8,0.11,0.33,0.6,33.3,18.5,0.2,MF
499,Alberto Moleiro,0.2,2024-2025,20,es ESP,Las Palmas,es La Liga,35,2714,30.2,32,3,1,0.2,0,0.2,0.2,0,0,0,0.2,0.2,0.1,0.3,0.1,0.3,0,0,-0.1,0.08,2.3,0.09,0.25,0.8,35.3,19,0,"FW,MF"
500,Milan ?uri?,0.2,2024-2025,34,ba BIH,2 Teams,it Serie A,27,1538,17.1,16,11,3,0.3,0.1,0.4,0.3,0,0,0,0.2,0.2,0.1,0.2,0,0.2,0.1,0.1,0,0.11,1.6,0.18,0.45,0.6,39.3,11.9,0,FW
501,Enzo Fernández,0.2,2024-2025,23,ar ARG,Chelsea,eng Premier League,36,2947,32.7,32,4,0,0.2,0.2,0.4,0.2,0,0,0,0.2,0.2,0.2,0.4,0.2,0.4,0,0,0,0.11,1.6,0.11,0.3,0.6,37.7,18.1,0.1,MF
502,Jesus Rodríguez,0.2,2024-2025,18,es ESP,Betis,es La Liga,21,1111,12.3,15,6,3,0.2,0,0.2,0.2,0,0,0,0.2,0.2,0,0.2,0.1,0.2,0,0,0,0.1,1.9,0.09,0.25,0.6,34.8,17.9,0,FW
503,Wahbi Khazri,0.2,2024-2025,33,tn TUN,Montpellier,fr Ligue 1,30,1118,12.4,10,20,2,0.1,0.1,0.2,0.1,0,0,0,0.2,0.2,0.2,0.4,0.1,0.4,-0.1,-0.1,-0.1,0.06,2.9,0.03,0.17,0.5,16.7,24.7,0.3,"FW,MF"
504,Adrian Beck,0.2,2024-2025,27,de GER,Heidenheim,de Bundesliga,32,1598,17.8,18,14,1,0.2,0.1,0.3,0.2,0,0,0,0.2,0.2,0.1,0.3,0.1,0.3,0,0,0,0.08,2.2,0.1,0.31,0.7,33.3,17.8,0,"MF,FW"
505,Jamie Gittens,0.2,2024-2025,19,eng ENG,Dortmund,de Bundesliga,32,1776,19.7,21,11,2,0.4,0.2,0.6,0.4,0,0,0,0.2,0.2,0.1,0.3,0.2,0.3,0.2,0.2,0,0.07,2.6,0.15,0.33,1.2,46.2,17.1,0,"FW,MF"
506,Lameck Banda,0.2,2024-2025,23,zm ZAM,Lecce,it Serie A,15,610,6.8,6,9,7,0,0.1,0.1,0,0,0,0,0.2,0.2,0.2,0.3,0.1,0.3,-0.2,-0.2,0,0.07,2.5,0,0,0.6,23.5,19.7,0,"FW,MF"
507,Ben Brereton,0.2,2024-2025,25,cl CHI,Southampton,eng Premier League,10,449,5,4,6,4,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0,0.2,-0.2,-0.2,0,0.08,2.2,0,0,0.2,9.1,17.3,0,FW
508,Mathieu Cafaro,0.2,2024-2025,27,fr FRA,Saint-Étienne,fr Ligue 1,15,732,8.1,9,6,1,0.1,0,0.1,0.1,0,0,0,0.2,0.2,0.2,0.3,0.2,0.3,-0.1,-0.1,-0.2,0.06,2.8,0.04,0.1,1.2,43.5,20.3,0.2,"MF,FW"
509,Jean Mattéo Bahoya,0.2,2024-2025,19,fr FRA,Eint Frankfurt,de Bundesliga,24,921,10.2,10,14,4,0.2,0.3,0.5,0.2,0,0,0,0.2,0.2,0.2,0.3,0.2,0.3,0,0,0.1,0.19,1,0.2,0.67,0.3,30,17.1,0,"MF,FW"
510,Jon Guridi,0.2,2024-2025,29,es ESP,Alavés,es La Liga,33,2080,23.1,27,6,3,0.1,0,0.2,0.1,0,0,0,0.2,0.1,0.1,0.2,0,0.2,-0.1,-0.1,0,0.15,1,0.09,0.18,0.5,47.8,14.9,0,"MF,FW"
511,Sandro Ramírez,0.2,2024-2025,29,es ESP,Las Palmas,es La Liga,31,2034,22.6,25,6,1,0.4,0.1,0.5,0.4,0,0,0,0.2,0.1,0.1,0.3,0.1,0.3,0.2,0.2,0,0.06,2.3,0.16,0.4,0.9,39.2,24.3,0.6,"FW,MF"
512,Sheraldo Becker,0.2,2024-2025,29,sr SUR,Real Sociedad,es La Liga,22,995,11.1,11,11,4,0.2,0.1,0.3,0.2,0,0,0,0.2,0.2,0.2,0.4,0.2,0.4,0,0,-0.1,0.09,2,0.09,0.15,1.2,59.1,19.1,0,"FW,MF"
513,Yeremi Pino,0.2,2024-2025,21,es ESP,Villarreal,es La Liga,34,1934,21.5,25,9,1,0.2,0.3,0.5,0.2,0,0,0,0.2,0.2,0.2,0.4,0.2,0.4,0,0,0.1,0.13,1.3,0.14,0.5,0.4,27.6,12.8,0,"MF,FW"
